hours,group_01,group_02,group_03,group_04,group_05,group_06,group_07,group_08,group_09,group_10,group_11,group_12
3690,0.107356,0.102239,0.100095,0.11089500000000001,0.110606,0.089689,0.120065,0.099895,0.095513,0.100989,0.091333,0.09443700000000001
3700,0.11443099999999999,0.111826,0.093944,0.11518199999999999,0.10963800000000001,0.090526,0.116124,0.118201,0.10953199999999999,0.11103699999999998,0.092408,0.11483299999999999
3710,0.11262899999999999,0.12903499999999998,0.097355,0.12038199999999999,0.107618,0.107624,0.126106,0.11080699999999999,0.101511,0.096841,0.103907,0.123971
3720,0.108422,0.113331,0.09385800000000001,0.11857000000000001,0.123547,0.105924,0.110106,0.12116700000000001,0.10178999999999999,0.099119,0.079246,0.101921
3730,0.115718,0.125924,0.089404,0.109582,0.110226,0.09593,0.11474100000000001,0.099367,0.11206500000000001,0.106341,0.10946700000000001,0.08646000000000001
3740,0.11162000000000001,0.112812,0.094989,0.132794,0.12303900000000001,0.110529,0.126659,0.127471,0.102843,0.095791,0.098209,0.104354
3750,0.088961,0.116146,0.097456,0.11666199999999999,0.09427999999999999,0.093915,0.113175,0.105965,0.114473,0.11121500000000001,0.101036,0.10310799999999999
3760,0.100259,0.12488099999999999,0.09891699999999999,0.118487,0.11308299999999999,0.104101,0.11695,0.094533,0.10336400000000001,0.10282999999999999,0.106802,0.101378
3770,0.10054099999999999,0.12448900000000002,0.105975,0.11494000000000001,0.12421600000000001,0.09762799999999999,0.10903,0.121121,0.11274100000000001,0.105331,0.103297,0.085876
3780,0.094231,0.127279,0.113284,0.11820399999999999,0.106222,0.11209200000000001,0.116873,0.11586199999999999,0.098554,0.101974,0.0936,0.102682
3790,0.104861,0.11490999999999998,0.100704,0.110979,0.106775,0.112275,0.118899,0.122422,0.112605,0.10826600000000002,0.094584,0.109301
3800,0.108576,0.10746099999999999,0.106144,0.13462000000000002,0.11788,0.118848,0.111198,0.119228,0.11064,0.104316,0.09383,0.10782
3810,0.095684,0.123856,0.111445,0.128742,0.11289400000000001,0.116375,0.115647,0.100874,0.096568,0.08969099999999999,0.10518699999999999,0.10843699999999999
3820,0.088372,0.112016,0.119519,0.12495899999999999,0.11396300000000001,0.117961,0.11831099999999999,0.113276,0.09572699999999999,0.10743499999999999,0.099479,0.11148800000000002
3830,0.10340899999999999,0.12147999999999999,0.108696,0.118283,0.1176,0.12148199999999999,0.115782,0.125521,0.106677,0.121518,0.099014,0.107471
3840,0.099062,0.106984,0.10952200000000001,0.131768,0.11496300000000001,0.125862,0.11524100000000001,0.116433,0.107253,0.11970399999999999,0.09120199999999999,0.10981300000000001
3850,0.097834,0.113104,0.111499,0.12980799999999998,0.10974600000000001,0.116592,0.107918,0.125245,0.10971099999999999,0.10106,0.108102,0.101746
3860,0.10120599999999999,0.121173,0.115021,0.128224,0.123981,0.113034,0.103175,0.112425,0.099372,0.091561,0.09869700000000001,0.107483
3870,0.09931799999999999,0.10970099999999999,0.107503,0.12983599999999998,0.11635699999999999,0.116529,0.121222,0.12485299999999999,0.11694600000000001,0.098838,0.10167799999999999,0.099136
3880,0.105421,0.11552,0.10691700000000001,0.126673,0.11568699999999998,0.11371500000000001,0.114701,0.130493,0.11308800000000001,0.118182,0.10064,0.112148
3890,0.099949,0.11124300000000001,0.11208900000000001,0.128389,0.102968,0.122046,0.12499500000000001,0.121031,0.112255,0.11850699999999999,0.08906599999999999,0.09983500000000001
3900,0.101489,0.11386900000000001,0.125904,0.139631,0.115409,0.112173,0.11471300000000001,0.12169,0.097073,0.12479100000000001,0.094456,0.104801
3910,0.118075,0.127748,0.111649,0.137483,0.108701,0.12314000000000001,0.111758,0.115325,0.11333800000000001,0.112424,0.103247,0.11253599999999998
3920,0.111051,0.10710399999999999,0.122521,0.12388800000000001,0.109125,0.11607,0.126702,0.13158699999999998,0.116967,0.12101600000000001,0.089352,0.109498
3930,0.11327100000000001,0.12395,0.11199100000000001,0.114525,0.112149,0.121699,0.115548,0.11819,0.11663,0.131376,0.092765,0.11020799999999999
3940,0.107721,0.11053699999999998,0.10864800000000001,0.135232,0.109635,0.11665899999999998,0.10954900000000001,0.11194200000000001,0.12383599999999999,0.120176,0.097603,0.10648800000000001
3950,0.112752,0.124321,0.118244,0.12203299999999999,0.108679,0.120129,0.127661,0.10655099999999999,0.132946,0.123547,0.10348800000000001,0.10496
3960,0.104255,0.11009200000000001,0.11910499999999999,0.11294000000000001,0.112977,0.1368,0.11936,0.123794,0.132471,0.133961,0.098083,0.109029
3970,0.093696,0.10563,0.119323,0.109624,0.09551,0.134068,0.117849,0.124572,0.11535899999999999,0.126334,0.11347,0.096837
3980,0.100649,0.109806,0.114942,0.134134,0.119057,0.12181199999999999,0.11639000000000001,0.113345,0.1195,0.128722,0.11008599999999999,0.104083
3990,0.096487,0.10228999999999999,0.11896500000000002,0.11649100000000001,0.118349,0.127603,0.10067100000000001,0.112528,0.10996099999999999,0.12437100000000001,0.104842,0.11663699999999999
4000,0.096313,0.109452,0.13189700000000001,0.123129,0.11170799999999999,0.132726,0.11591900000000001,0.10432000000000001,0.115252,0.125651,0.10731600000000001,0.11211900000000001
4010,0.09750199999999999,0.1338,0.136227,0.13805499999999998,0.102724,0.13214800000000002,0.10283800000000001,0.09873,0.116934,0.129469,0.11419100000000001,0.104929
4020,0.090513,0.107051,0.125105,0.133053,0.10512200000000001,0.117122,0.107123,0.117453,0.116851,0.12265,0.099326,0.12025899999999999
4030,0.103752,0.11331400000000001,0.125708,0.126147,0.11251400000000002,0.122656,0.106647,0.12155,0.110054,0.12111,0.096372,0.111506
4040,0.092027,0.101781,0.128682,0.120682,0.10706700000000001,0.129975,0.11655,0.141047,0.13405799999999998,0.120841,0.099146,0.121808
4050,0.096164,0.099819,0.120413,0.12288099999999999,0.11237899999999999,0.127822,0.109982,0.12309400000000001,0.110722,0.129886,0.110351,0.11215
4060,0.10486500000000001,0.109376,0.132498,0.134783,0.121847,0.118066,0.110371,0.134048,0.122655,0.131736,0.111804,0.097222
4070,0.088556,0.109524,0.126328,0.131578,0.12584,0.127244,0.10441500000000001,0.13633299999999998,0.132608,0.14915499999999998,0.104678,0.11159100000000001
4080,0.115802,0.11266300000000001,0.13242,0.13006800000000002,0.10220599999999999,0.124386,0.11220699999999999,0.120236,0.120899,0.11566199999999999,0.10733599999999999,0.10363900000000001
4090,0.11112000000000001,0.10657799999999999,0.11166,0.11631400000000001,0.10744200000000001,0.129648,0.105775,0.126124,0.127775,0.131982,0.105778,0.10771800000000001
4100,0.102185,0.12175599999999999,0.133162,0.122333,0.11006500000000001,0.14039300000000002,0.11872,0.12504300000000002,0.11835599999999999,0.126887,0.110055,0.10912999999999999
4110,0.095873,0.09313400000000001,0.116459,0.137345,0.113882,0.126307,0.126397,0.11976300000000001,0.129548,0.12078599999999999,0.11124400000000001,0.10988800000000001
4120,0.11023699999999999,0.121109,0.13607,0.15279500000000001,0.096211,0.11905999999999999,0.116521,0.13488699999999998,0.127059,0.147466,0.098536,0.12344200000000001
4130,0.11102999999999999,0.11231400000000001,0.123351,0.129056,0.11193099999999999,0.124018,0.122504,0.127993,0.113197,0.133267,0.11720599999999999,0.11194000000000001
4140,0.118775,0.107445,0.117644,0.11731300000000001,0.110925,0.120109,0.11662,0.124572,0.11938800000000001,0.130894,0.096424,0.112799
4150,0.11059200000000001,0.129465,0.123904,0.12256600000000001,0.133302,0.12415999999999999,0.10923499999999998,0.12903499999999998,0.13317400000000001,0.144206,0.100342,0.11116600000000001
4160,0.111393,0.126973,0.11861400000000001,0.12851700000000002,0.109374,0.127485,0.107923,0.120216,0.13078900000000002,0.13348800000000002,0.100094,0.12144
4170,0.129544,0.118849,0.131849,0.131054,0.12306800000000001,0.129135,0.114872,0.14047,0.13428800000000002,0.118756,0.109105,0.108672
4180,0.129402,0.11286800000000001,0.12474500000000001,0.133468,0.11161900000000001,0.135793,0.107601,0.125507,0.129369,0.14036400000000002,0.121518,0.105672
4190,0.11445,0.116701,0.131417,0.13536099999999998,0.10735,0.13608800000000001,0.109293,0.133026,0.122555,0.1272,0.128529,0.134371
4200,0.107646,0.13247799999999998,0.12750799999999998,0.136349,0.115416,0.133621,0.10918599999999999,0.119103,0.129834,0.12828,0.112648,0.12390699999999999
4210,0.105626,0.109793,0.11974000000000001,0.126594,0.129371,0.128462,0.11891600000000001,0.135026,0.137846,0.12956099999999998,0.115052,0.11804400000000001
4220,0.12441500000000001,0.116048,0.12346800000000001,0.138186,0.122474,0.120198,0.1197,0.131195,0.11238900000000002,0.148251,0.113929,0.115523
4230,0.105654,0.131778,0.126665,0.143316,0.11313599999999999,0.12222100000000001,0.110214,0.13633399999999998,0.11633900000000001,0.141907,0.123998,0.11642999999999999
4240,0.106858,0.12138099999999999,0.12299700000000001,0.136723,0.11675999999999999,0.12720499999999998,0.11892799999999999,0.14337,0.13405599999999998,0.137715,0.117122,0.143777
4250,0.10828099999999999,0.117084,0.119567,0.137246,0.127522,0.135765,0.11308599999999999,0.143285,0.12361099999999998,0.138097,0.109355,0.11989000000000001
4260,0.118352,0.116255,0.123001,0.129674,0.125727,0.13147,0.11751900000000001,0.117502,0.119578,0.144709,0.116578,0.131269
4270,0.10791099999999999,0.135919,0.11130699999999999,0.134794,0.11997999999999999,0.11967699999999999,0.12208499999999999,0.110626,0.140941,0.14091199999999998,0.109528,0.134079
4280,0.12466300000000001,0.123367,0.11374100000000001,0.13047999999999998,0.11351800000000001,0.116198,0.11850899999999999,0.13397799999999999,0.136126,0.12201500000000001,0.099966,0.12876500000000002
4290,0.12065999999999999,0.11851500000000001,0.119976,0.14063900000000001,0.123681,0.136244,0.125211,0.13960799999999998,0.115844,0.135477,0.124073,0.11241300000000001
4300,0.12034500000000001,0.116244,0.116497,0.138483,0.126599,0.110114,0.12496900000000001,0.15868,0.117399,0.138979,0.115352,0.11426300000000002
4310,0.13583800000000001,0.13147899999999998,0.11816700000000001,0.132134,0.123976,0.12341099999999999,0.12173900000000001,0.131956,0.129814,0.139502,0.10862899999999999,0.131966
4320,0.115227,0.121708,0.12320999999999999,0.122136,0.108153,0.13464500000000001,0.131045,0.142707,0.141025,0.13986099999999999,0.087279,0.126342
4330,0.118591,0.12322899999999999,0.11572,0.160448,0.10489100000000001,0.131324,0.122224,0.125079,0.129955,0.143679,0.10454300000000001,0.12400499999999999
4340,0.11717799999999999,0.129867,0.11075499999999999,0.128277,0.11253800000000001,0.12413199999999999,0.131199,0.15579,0.132184,0.145857,0.11871199999999998,0.12951600000000002
4350,0.11698199999999999,0.134717,0.11800799999999999,0.149115,0.11986199999999998,0.128484,0.120779,0.136722,0.135133,0.13588,0.10371,0.136736
4360,0.12356900000000001,0.12545699999999999,0.122528,0.146797,0.11905999999999999,0.137986,0.121841,0.130853,0.139069,0.136824,0.112445,0.11090499999999999
4370,0.11137799999999999,0.133204,0.120805,0.143295,0.106794,0.12125599999999999,0.120939,0.140015,0.149803,0.144075,0.099995,0.12245999999999999
4380,0.12465599999999999,0.13914300000000002,0.127379,0.166697,0.11883800000000001,0.128741,0.11863299999999999,0.139232,0.119671,0.142248,0.118719,0.10488900000000001
4390,0.129185,0.12953399999999998,0.12626400000000002,0.144597,0.111802,0.129089,0.13009500000000002,0.134616,0.12333399999999999,0.13731,0.11861300000000001,0.125388
4400,0.11930199999999999,0.12424500000000001,0.129853,0.160178,0.123527,0.12843,0.11354600000000001,0.12695,0.147428,0.12607100000000002,0.129723,0.11793699999999999
4410,0.094763,0.130672,0.12845,0.15298699999999998,0.116882,0.129433,0.13364,0.129873,0.130169,0.14009000000000002,0.120768,0.12958699999999998
4420,0.107135,0.12956099999999998,0.11799000000000001,0.137353,0.11843499999999998,0.13735,0.11835999999999999,0.14799,0.131082,0.13666199999999998,0.111614,0.146047
4430,0.12319200000000001,0.12250499999999999,0.12559700000000001,0.146849,0.130276,0.138309,0.135351,0.14033800000000002,0.12569,0.127169,0.123669,0.132645
4440,0.11898099999999999,0.12133499999999998,0.13009600000000002,0.152968,0.13783399999999998,0.14110699999999998,0.11271400000000001,0.14134000000000002,0.14060799999999998,0.142732,0.105555,0.145804
4450,0.10113,0.13826300000000002,0.118326,0.137224,0.119341,0.14359,0.11681400000000002,0.136812,0.127504,0.147123,0.10818900000000001,0.133366
4460,0.120727,0.12480999999999999,0.133447,0.149668,0.124471,0.136521,0.124501,0.148661,0.150248,0.149274,0.116307,0.124766
4470,0.115023,0.142517,0.12579500000000002,0.15255,0.12700999999999998,0.136492,0.11368900000000001,0.14593399999999998,0.14348699999999998,0.14163299999999998,0.109702,0.12778399999999998
4480,0.128852,0.12909400000000001,0.12165999999999999,0.152895,0.122296,0.133024,0.12645699999999999,0.155426,0.15407300000000002,0.128211,0.094394,0.13739300000000002
4490,0.112613,0.123828,0.12984300000000001,0.155339,0.13026300000000002,0.11752699999999999,0.11861600000000001,0.123543,0.15369100000000002,0.159986,0.12676600000000002,0.112357
4500,0.11073399999999999,0.14656,0.125196,0.164241,0.123214,0.141178,0.131918,0.144597,0.134446,0.139518,0.11051500000000002,0.131877
4510,0.12493199999999999,0.137471,0.114053,0.137185,0.117775,0.13431600000000002,0.13705599999999998,0.140975,0.152679,0.144576,0.114435,0.11760599999999999
4520,0.123455,0.158457,0.127639,0.15193900000000002,0.125831,0.13330899999999998,0.123306,0.12719,0.136325,0.145645,0.115576,0.13142
4530,0.11990799999999999,0.147449,0.118174,0.14588299999999998,0.12499600000000001,0.12668,0.124149,0.135201,0.13534200000000002,0.15150999999999998,0.12546600000000002,0.121019
4540,0.11818,0.147792,0.132474,0.145564,0.1338,0.132128,0.136877,0.143453,0.143296,0.152148,0.104448,0.121152
4550,0.122778,0.150167,0.13282,0.148242,0.122831,0.147836,0.125477,0.11816800000000001,0.158944,0.152,0.109276,0.126891
4560,0.126246,0.136183,0.12473,0.148557,0.125047,0.128806,0.12855899999999998,0.139944,0.14493599999999998,0.169227,0.121546,0.13561700000000002
4570,0.104379,0.154352,0.129084,0.14264200000000002,0.13482,0.142459,0.127943,0.136017,0.143028,0.154402,0.118583,0.139679
4580,0.11411800000000001,0.147875,0.126244,0.171908,0.12892,0.14216199999999998,0.11760899999999999,0.115823,0.156677,0.13578099999999999,0.116802,0.13860999999999998
4590,0.119584,0.141096,0.122984,0.163168,0.11807000000000001,0.14515,0.11796,0.126229,0.151288,0.136953,0.128216,0.12795
4600,0.10904100000000001,0.14198,0.129089,0.15928,0.135319,0.138929,0.114533,0.120198,0.16025599999999998,0.154246,0.12517,0.14105299999999998
4610,0.121958,0.148006,0.127324,0.156329,0.123221,0.140173,0.111372,0.124002,0.146232,0.154773,0.10998499999999999,0.13913499999999998
4620,0.109277,0.146177,0.130098,0.160088,0.122918,0.15165399999999998,0.121651,0.13138699999999998,0.138763,0.139695,0.11566199999999999,0.139373
4630,0.104796,0.13759200000000002,0.127903,0.168312,0.150835,0.14161600000000002,0.11551600000000001,0.143924,0.149773,0.153679,0.11747200000000001,0.146479
4640,0.117577,0.147865,0.143262,0.162117,0.13858299999999998,0.160716,0.12421099999999999,0.15717899999999999,0.149673,0.160548,0.124742,0.135947
4650,0.117467,0.132727,0.135543,0.166688,0.117807,0.150436,0.117823,0.13581700000000002,0.152095,0.148827,0.12156900000000001,0.148145
4660,0.142992,0.133328,0.13874,0.16911600000000002,0.11267200000000001,0.156849,0.11431600000000001,0.160278,0.154033,0.153592,0.12228,0.145422
4670,0.12140799999999999,0.13158699999999998,0.127911,0.142021,0.127349,0.129838,0.114748,0.133959,0.15673199999999998,0.151604,0.113881,0.137717
4680,0.12396800000000001,0.144477,0.12695,0.159689,0.128935,0.128736,0.11755499999999999,0.138625,0.15617999999999999,0.15526199999999998,0.109384,0.147761
4690,0.12695499999999998,0.132832,0.132528,0.154082,0.11764100000000001,0.1406,0.129691,0.15656199999999998,0.15820499999999998,0.14626,0.11626900000000001,0.147983
4700,0.129523,0.14360499999999998,0.138593,0.146395,0.135234,0.12871300000000002,0.124233,0.13819800000000002,0.147532,0.14991300000000002,0.124984,0.12336199999999999
4710,0.137487,0.14894100000000002,0.133139,0.147466,0.12536,0.142355,0.137787,0.131494,0.167094,0.16929,0.11339400000000001,0.143029
4720,0.12196099999999999,0.154555,0.11768800000000001,0.143318,0.13076400000000002,0.146128,0.12978599999999998,0.13836800000000002,0.154598,0.165279,0.120654,0.143085
4730,0.135481,0.14435,0.134097,0.142551,0.120085,0.136345,0.116664,0.139513,0.152352,0.165757,0.12199000000000002,0.1458
4740,0.125154,0.144526,0.130802,0.151229,0.114001,0.14187,0.12029400000000001,0.14163900000000001,0.172605,0.170228,0.13236099999999998,0.132935
4750,0.118003,0.142216,0.12325,0.156006,0.12079100000000001,0.146031,0.128333,0.12306700000000001,0.166661,0.16300499999999998,0.11698599999999999,0.144836
4760,0.123129,0.1472,0.11920599999999999,0.161154,0.11838199999999999,0.14546800000000001,0.126046,0.14638199999999998,0.144532,0.17698,0.11944500000000001,0.132786
4770,0.125925,0.152911,0.135142,0.154138,0.12937200000000001,0.13514600000000002,0.12056700000000001,0.13483699999999998,0.15928699999999998,0.180573,0.129365,0.131246
4780,0.139602,0.14091700000000001,0.134409,0.16278,0.13183699999999998,0.13055,0.11634100000000001,0.139228,0.159401,0.167249,0.138428,0.140796
4790,0.139294,0.14468399999999998,0.130939,0.155053,0.12346900000000001,0.146146,0.11904300000000001,0.134711,0.148653,0.145039,0.124741,0.143739
4800,0.116316,0.14541400000000002,0.12979200000000002,0.154066,0.14389000000000002,0.153278,0.11113900000000002,0.140559,0.15378499999999998,0.162527,0.12876600000000002,0.14920799999999998
4810,0.120797,0.147294,0.135376,0.163388,0.134965,0.14210899999999999,0.121929,0.151151,0.144734,0.17996600000000001,0.149568,0.165795
4820,0.133936,0.149322,0.13805599999999998,0.16022899999999998,0.133249,0.13184500000000002,0.109116,0.14741600000000002,0.146502,0.162114,0.161944,0.148893
4830,0.133409,0.14269600000000002,0.138761,0.154851,0.144519,0.14810399999999999,0.10775699999999999,0.14973599999999998,0.144299,0.16103199999999998,0.13826,0.166154
4840,0.123397,0.155102,0.117666,0.145954,0.13130999999999998,0.127412,0.112205,0.140612,0.148499,0.163706,0.130971,0.161355
4850,0.139012,0.137825,0.133581,0.16559300000000002,0.165465,0.144495,0.115327,0.149023,0.160003,0.16147899999999998,0.14871600000000001,0.14847
4860,0.127603,0.1467,0.137734,0.156854,0.129851,0.149334,0.108411,0.141528,0.158645,0.15620599999999998,0.13858099999999998,0.156727
4870,0.13256800000000002,0.150452,0.143174,0.15099100000000001,0.14369,0.145514,0.111258,0.141728,0.151428,0.164798,0.139154,0.15801500000000002
4880,0.13881300000000002,0.148541,0.126099,0.15062799999999998,0.13716,0.14568499999999998,0.122801,0.142845,0.150955,0.15371500000000002,0.129327,0.15948199999999998
4890,0.144386,0.139031,0.13910999999999998,0.171377,0.136996,0.146785,0.13813699999999998,0.14109000000000002,0.154408,0.178204,0.132156,0.168019
4900,0.136347,0.153637,0.12520599999999998,0.143755,0.13633399999999998,0.138043,0.128871,0.12018699999999999,0.166296,0.163233,0.133349,0.15296099999999999
4910,0.146169,0.148005,0.136506,0.14790599999999998,0.142327,0.137052,0.123793,0.155122,0.150067,0.171041,0.14696099999999998,0.158998
4920,0.13614400000000002,0.150841,0.129132,0.154909,0.15143099999999998,0.148054,0.125595,0.148296,0.15246400000000002,0.159894,0.136247,0.156319
4930,0.15853599999999998,0.16333399999999998,0.121101,0.163443,0.147817,0.126992,0.135659,0.141518,0.164185,0.167545,0.143224,0.159693
4940,0.15717,0.157386,0.116576,0.16751300000000002,0.142144,0.13511800000000002,0.128184,0.122142,0.158723,0.176771,0.15319100000000002,0.160883
4950,0.143029,0.151875,0.125064,0.153837,0.13298800000000002,0.141032,0.135497,0.152134,0.157111,0.17155399999999998,0.139096,0.171958
4960,0.161175,0.159913,0.12472899999999999,0.158871,0.16600399999999998,0.12015799999999999,0.131801,0.151223,0.163657,0.1743,0.118744,0.18118299999999998
4970,0.147628,0.163976,0.128538,0.149254,0.164753,0.14846700000000002,0.135714,0.13986500000000002,0.148763,0.168424,0.133958,0.16234500000000002
4980,0.145446,0.158382,0.13559000000000002,0.13656500000000002,0.153179,0.13680599999999998,0.11877,0.137389,0.151646,0.15123599999999998,0.141499,0.173251
4990,0.14288800000000001,0.178571,0.135069,0.176061,0.139525,0.141845,0.12406400000000001,0.148834,0.142148,0.166224,0.138998,0.162718
5000,0.13801300000000002,0.152955,0.129725,0.144062,0.14998499999999998,0.137787,0.118173,0.158341,0.149132,0.19125,0.145072,0.155247
5010,0.135864,0.15545699999999998,0.131248,0.156691,0.14711300000000002,0.134082,0.126419,0.144702,0.147007,0.164691,0.161607,0.16347799999999998
5020,0.144978,0.161089,0.11950999999999999,0.181552,0.15049500000000002,0.14345,0.117204,0.150858,0.14649600000000002,0.16447699999999998,0.143547,0.161736
5030,0.155128,0.155664,0.138476,0.147584,0.153313,0.141126,0.121994,0.151036,0.156891,0.157374,0.13977799999999999,0.162626
5040,0.153683,0.15814,0.132975,0.169571,0.154802,0.132023,0.129088,0.15512,0.144014,0.156626,0.14822000000000002,0.16012
5050,0.1489,0.154551,0.132373,0.164771,0.150179,0.13942000000000002,0.127608,0.163718,0.152009,0.161615,0.152267,0.163164
5060,0.158674,0.161382,0.128152,0.148318,0.160176,0.155203,0.12523900000000002,0.160852,0.148083,0.156754,0.151535,0.170816
5070,0.151517,0.16014,0.14065899999999998,0.17447100000000001,0.146339,0.143299,0.14787,0.146918,0.16276500000000002,0.1752,0.141994,0.168374
5080,0.157308,0.174071,0.110122,0.16001600000000002,0.161737,0.127771,0.14045,0.15601500000000001,0.16799,0.16705699999999998,0.147785,0.164509
5090,0.142976,0.16563599999999998,0.129684,0.164922,0.152325,0.151565,0.139057,0.16478199999999998,0.161995,0.165424,0.141004,0.155832
5100,0.150099,0.17341600000000001,0.141735,0.171453,0.14860399999999999,0.146595,0.122155,0.154925,0.16446,0.169467,0.151117,0.155229
5110,0.16029000000000002,0.170343,0.12314000000000001,0.186859,0.163357,0.12655999999999998,0.138113,0.151652,0.168163,0.153693,0.138674,0.169442
5120,0.157166,0.171826,0.121771,0.162803,0.162127,0.121395,0.147048,0.159646,0.160573,0.15207,0.147758,0.156651
5130,0.143679,0.15793,0.129383,0.159929,0.140623,0.14415999999999998,0.133866,0.150583,0.167282,0.17674,0.146046,0.15637
5140,0.16225499999999998,0.165172,0.117796,0.16591,0.16254000000000002,0.147148,0.145074,0.139032,0.154934,0.17111800000000002,0.13808299999999998,0.16137
5150,0.15496,0.183478,0.125002,0.166692,0.148513,0.144484,0.13611800000000002,0.147707,0.158449,0.164117,0.14818299999999998,0.161222
5160,0.14896199999999998,0.18528599999999998,0.130554,0.169769,0.14305,0.15218299999999998,0.134292,0.158603,0.176297,0.156089,0.147597,0.17188399999999998
5170,0.160074,0.18268399999999999,0.142036,0.188927,0.16484000000000001,0.139123,0.139236,0.141191,0.169693,0.161735,0.154521,0.168633
5180,0.155696,0.179948,0.134902,0.175718,0.157526,0.143952,0.147067,0.142708,0.16435999999999998,0.173203,0.148785,0.154573
5190,0.151359,0.17848699999999998,0.132625,0.17005699999999999,0.154318,0.153205,0.135547,0.144779,0.153393,0.175463,0.166721,0.13763599999999998
5200,0.153326,0.167297,0.135107,0.169688,0.167918,0.141248,0.131113,0.154148,0.150273,0.156813,0.137968,0.163954
5210,0.160868,0.185525,0.127449,0.17061500000000002,0.153918,0.163793,0.142595,0.141816,0.175787,0.176351,0.157804,0.16212200000000002
5220,0.14544100000000001,0.184203,0.140192,0.158358,0.176337,0.155497,0.138486,0.14266099999999998,0.15673199999999998,0.156834,0.126496,0.15821300000000002
5230,0.156497,0.155425,0.144491,0.182081,0.167939,0.166397,0.14010899999999998,0.151118,0.162477,0.17208800000000002,0.13239700000000001,0.154917
5240,0.150044,0.173603,0.128277,0.191005,0.155953,0.158003,0.129348,0.160436,0.176892,0.174171,0.150586,0.152275
5250,0.147256,0.176754,0.138132,0.170417,0.164069,0.151174,0.146958,0.16412100000000002,0.168888,0.1698,0.14696700000000001,0.146695
5260,0.141006,0.16911099999999998,0.137764,0.164181,0.169776,0.150582,0.13583,0.153435,0.17157,0.18216500000000002,0.144345,0.153328
5270,0.139757,0.175808,0.139798,0.189028,0.17664000000000002,0.152671,0.138234,0.170274,0.171653,0.158692,0.141321,0.166772
5280,0.166988,0.179352,0.140149,0.185341,0.167877,0.14971600000000002,0.130002,0.141289,0.176538,0.17488099999999998,0.145298,0.155151
5290,0.167767,0.18296400000000002,0.13261900000000001,0.164855,0.171965,0.149263,0.15071099999999998,0.17269500000000002,0.169541,0.17189100000000002,0.14661400000000002,0.15228599999999998
5300,0.156139,0.172396,0.14493499999999998,0.1812,0.163929,0.15090599999999998,0.130804,0.16013,0.17771900000000002,0.169721,0.145102,0.18239
5310,0.153102,0.167349,0.14560399999999998,0.184919,0.158246,0.146784,0.14898699999999998,0.12856199999999998,0.191838,0.16825299999999999,0.157795,0.172148
5320,0.16082,0.18121400000000001,0.140199,0.186252,0.14924400000000002,0.141528,0.137523,0.156872,0.183447,0.173768,0.14388800000000002,0.14566400000000002
5330,0.158126,0.180344,0.139301,0.167796,0.174501,0.15704,0.14513,0.140692,0.174791,0.180476,0.153353,0.171595
5340,0.165544,0.173131,0.132831,0.17102699999999998,0.157969,0.13930599999999999,0.16253499999999999,0.144646,0.17472200000000002,0.19008699999999998,0.152881,0.172766
5350,0.147785,0.185749,0.130901,0.15414,0.175346,0.14817,0.149481,0.14984,0.18581,0.172903,0.156941,0.16015
5360,0.15903599999999998,0.177847,0.146565,0.173201,0.167655,0.14990599999999998,0.133278,0.13305,0.175096,0.17389300000000002,0.16031600000000001,0.162176
5370,0.16934000000000002,0.18234,0.150974,0.168677,0.153857,0.147948,0.128476,0.158119,0.17961300000000002,0.172272,0.141783,0.15878
5380,0.149929,0.164597,0.16095399999999999,0.17696099999999998,0.148383,0.17749,0.14793499999999998,0.14596900000000002,0.163143,0.15555,0.15119100000000002,0.191551
5390,0.149549,0.182593,0.149953,0.18473599999999998,0.166026,0.159449,0.138536,0.132498,0.175551,0.178005,0.158804,0.185864
5400,0.159501,0.16053399999999998,0.148528,0.16929,0.175362,0.167534,0.147541,0.137383,0.167977,0.160183,0.165416,0.17049
5410,0.14538,0.17813800000000002,0.14845799999999998,0.15536,0.1759,0.153344,0.138236,0.148382,0.18291500000000002,0.16860899999999998,0.155819,0.15981099999999998
5420,0.144359,0.18309,0.151674,0.175439,0.168753,0.157193,0.13811199999999998,0.145568,0.164379,0.158398,0.13433299999999998,0.182676
5430,0.146759,0.191904,0.157072,0.17722000000000002,0.168062,0.162801,0.133444,0.160202,0.171956,0.171029,0.16255,0.184395
5440,0.17418699999999998,0.179852,0.149811,0.166496,0.18973199999999998,0.161712,0.125667,0.14973399999999998,0.16494,0.17685399999999998,0.167798,0.17785499999999999
5450,0.156867,0.186605,0.1572,0.155873,0.14337,0.182147,0.14735499999999999,0.17826199999999998,0.166631,0.17724700000000002,0.156612,0.17815
5460,0.16605799999999998,0.18829100000000001,0.156658,0.159139,0.16655,0.170463,0.121554,0.16103900000000002,0.17565699999999998,0.161155,0.160222,0.18143
5470,0.15338800000000002,0.187024,0.15188,0.185802,0.175002,0.169208,0.13997,0.14541800000000002,0.16059,0.178002,0.164992,0.174783
5480,0.14809,0.18316,0.145872,0.185198,0.168231,0.15482100000000001,0.141716,0.14591600000000002,0.19702999999999998,0.172075,0.155171,0.166409
5490,0.172648,0.18596500000000002,0.147463,0.158858,0.177971,0.164831,0.13316,0.153523,0.185629,0.171532,0.162389,0.180724
5500,0.168076,0.1718,0.15098,0.173399,0.165518,0.16121,0.14758800000000002,0.15884500000000001,0.1782,0.18154,0.161273,0.177148
