time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
1000,80.72433111,306.4853096,0.553042582,5
1010,80.73917696,306.5504539,0.555680545,5
1020,80.75371564,306.6158093,0.558318508,5
1030,80.76795349,306.6813766,0.560956471,5
1040,80.78189674,306.7471565,0.563594433,5
1050,80.79555149,306.8131497,0.566232396,5
1060,80.8089237,306.8793569,0.568870359,5
1070,80.82201922,306.9457789,0.571508322,5
1080,80.83484378,307.0124163,0.574146285,5
1090,80.84740298,307.07927,0.576784248,5
1100,80.85970232,307.1463406,0.579422211,5
1110,80.87174716,307.2136288,0.582060174,5
1120,80.88354278,307.2811355,0.584698136,5
1130,80.89509434,307.3488613,0.587336099,5
1140,80.90640688,307.416807,0.589974062,5
1150,80.91748534,307.4849733,0.592612025,5
1160,80.92833458,307.553361,0.595249988,5
1170,80.93895933,307.6219708,0.597887951,5
1180,80.94936424,307.6908035,0.600525914,5
1190,80.95955386,307.7598598,0.603163876,5
1200,80.96953264,307.8291405,0.605801839,5
1210,80.97930495,307.8986463,0.608439802,5
1220,80.98887506,307.9683781,0.611077765,5
1230,80.99824715,308.0383365,0.613715728,5
1240,81.00742532,308.1085223,0.616353691,5
1250,81.01641357,308.1789363,0.618991654,5
1260,81.02521585,308.2495793,0.621629617,5
1270,81.033836,308.3204521,0.624267579,5
1280,81.04227779,308.3915554,0.626905542,5
1290,81.0505449,308.4628899,0.629543505,5
1300,81.05864096,308.5344566,0.632181468,5
1310,81.0665695,308.6062561,0.634819431,5
1320,81.07433399,308.6782893,0.637457394,5
1330,81.08193781,308.7505569,0.640095357,5
1340,81.08938431,308.8230597,0.642733319,5
1350,81.09667673,308.8957986,0.645371282,5
1360,81.10381826,308.9687743,0.648009245,5
1370,81.11081202,309.0419877,0.650647208,5
1380,81.11766107,309.1154394,0.653285171,5
1390,81.1243684,309.1891304,0.655923134,5
1400,81.13093695,309.2630615,0.658561097,5
1410,81.13736959,309.3372334,0.66119906,5
1420,81.14366913,309.411647,0.663837022,5
1430,81.14983832,309.4863031,0.666474985,5
1440,81.15587986,309.5612025,0.669112948,5
1450,81.1617964,309.636346,0.671750911,5
1460,81.16759051,309.7117345,0.674388874,5
1470,81.17326474,309.7873688,0.677026837,5
1480,81.17882156,309.8632496,0.6796648,5
1490,81.1842634,309.939378,0.682302762,5
1500,81.18959264,310.0157546,0.684940725,5
1510,81.19481161,310.0923803,0.687578688,5
1520,81.1999226,310.169256,0.690216651,5
1530,81.20492783,310.2463826,0.692854614,5
1540,81.2098295,310.3237607,0.695492577,5
1550,81.21462975,310.4013914,0.69813054,5
1560,81.21933067,310.4792755,0.700768503,5
1570,81.22393432,310.5574138,0.703406465,5
1580,81.22844272,310.6358071,0.706044428,5
1590,81.23285783,310.7144564,0.708682391,5
1600,81.23718159,310.7933625,0.711320354,5
1610,81.24141589,310.8725263,0.713958317,5
1620,81.24556257,310.9519487,0.71659628,5
1630,81.24962345,311.0316304,0.719234243,5
1640,81.2536003,311.1115725,0.721872205,5
1650,81.25749487,311.1917757,0.724510168,5
1660,81.26130886,311.272241,0.727148131,5
1670,81.26504393,311.3529692,0.729786094,5
1680,81.26870171,311.4339613,0.732424057,5
1690,81.27228381,311.5152181,0.73506202,5
1700,81.2757918,311.5967405,0.737699983,5
1710,81.27922719,311.6785294,0.740337945,5
1720,81.28259151,311.7605858,0.742975908,5
1730,81.28588621,311.8429104,0.745613871,5
1740,81.28911274,311.9255043,0.748251834,5
1750,81.29227251,312.0083684,0.750889797,5
1760,81.2953669,312.0915035,0.75352776,5
1770,81.29839726,312.1749106,0.756165723,5
1780,81.30136492,312.2585905,0.758803686,5
1790,81.30427118,312.3425443,0.761441648,5
1800,81.3071173,312.4267728,0.764079611,5
1810,81.30990453,312.511277,0.766717574,5
1820,81.31263409,312.5960577,0.769355537,5
1830,81.31530717,312.6811161,0.7719935,5
1840,81.31792494,312.7664528,0.774631463,5
1850,81.32048855,312.852069,0.777269426,5
1860,81.32299911,312.9379656,0.779907388,5
1870,81.32545772,313.0241434,0.782545351,5
1880,81.32786547,313.1106035,0.785183314,5
1890,81.33022339,313.1973469,0.787821277,5
1900,81.33253253,313.2843743,0.79045924,5
1910,81.33479388,313.3716869,0.793097203,5
1920,81.33700845,313.4592856,0.795735166,5
1930,81.33917719,313.5471714,0.798373129,5
1940,81.34130106,313.6353452,0.801011091,5
1950,81.34338098,313.723808,0.803649054,5
1960,81.34541787,313.8125608,0.806287017,5
1970,81.34741261,313.9016045,0.80892498,5
1980,81.34936608,313.9909402,0.811562943,5
1990,81.35127913,314.0805688,0.814200906,5
2000,81.35315259,314.1704913,0.816838869,5
2010,81.35498729,314.2607087,0.819476831,5
2020,81.35678403,314.3512221,0.822114794,5
2030,81.35854359,314.4420323,0.824752757,5
2040,81.36026674,314.5331405,0.82739072,5
2050,81.36195424,314.6245476,0.830028683,5
2060,81.36360682,314.7162546,0.832666646,5
2070,81.3652252,314.8082626,0.835304609,5
2080,81.36681011,314.9005725,0.837942572,5
2090,81.36836221,314.9931854,0.840580534,5
2100,81.3698822,315.0861023,0.843218497,5
2110,81.37137075,315.1793243,0.84585646,5
2120,81.37282849,315.2728523,0.848494423,5
2130,81.37425607,315.3666874,0.851132386,5
2140,81.37565411,315.4608307,0.853770349,5
2150,81.37702322,315.5552831,0.856408312,5
2160,81.378364,315.6500458,0.859046274,5
2170,81.37967704,315.7451197,0.861684237,5
2180,81.38096292,315.840506,0.8643222,5
2190,81.38222218,315.9362056,0.866960163,5
2200,81.38345539,316.0322197,0.869598126,5
2210,81.38466309,316.1285493,0.872236089,5
2220,81.38584579,316.2251954,0.874874052,5
2230,81.38700403,316.3221593,0.877512015,5
2240,81.38813829,316.4194418,0.880149977,5
2250,81.38924909,316.5170441,0.88278794,5
2260,81.39033691,316.6149673,0.885425903,5
2270,81.39140221,316.7132124,0.888063866,5
2280,81.39244548,316.8117806,0.890701829,5
2290,81.39346715,316.9106729,0.893339792,5
2300,81.39446769,317.0098905,0.895977755,5
2310,81.39544752,317.1094343,0.898615717,5
2320,81.39640708,317.2093057,0.90125368,5
2330,81.39734679,317.3095055,0.903891643,5
2340,81.39826705,317.410035,0.906529606,5
2350,81.39916827,317.5108953,0.909167569,5
2360,81.40005085,317.6120875,0.911805532,5
2370,81.40091516,317.7136127,0.914443495,5
2380,81.40176159,317.815472,0.917081458,5
2390,81.4025905,317.9176666,0.91971942,5
2400,81.40340226,318.0201975,0.922357383,5
2410,81.40419723,318.123066,0.924995346,5
2420,81.40497575,318.2262732,0.927633309,5
2430,81.40573816,318.3298202,0.930271272,5
2440,81.40648479,318.4337082,0.932909235,5
2450,81.40721597,318.5379382,0.935547198,5
2460,81.40793203,318.6425116,0.93818516,5
2470,81.40863327,318.7474294,0.940823123,5
2480,81.40932,318.8526928,0.943461086,5
2490,81.40999252,318.9583029,0.946099049,5
2500,81.41065112,319.0642611,0.948737012,5
2510,81.4112961,319.1705683,0.951374975,5
2520,81.41192773,319.2772258,0.954012938,5
2530,81.4125463,319.3842348,0.956650901,5
2540,81.41315206,319.4915965,0.959288863,5
2550,81.41374529,319.599312,0.961926826,5
2560,81.41432625,319.7073826,0.964564789,5
2570,81.41489518,319.8158094,0.967202752,5
2580,81.41545234,319.9245937,0.969840715,5
2590,81.41599798,320.0337367,0.972478678,5
2600,81.41653232,320.1432396,0.975116641,5
2610,81.41705561,320.2531036,0.977754603,5
2620,81.41756807,320.3633298,0.980392566,5
2630,81.41806993,320.4739197,0.983030529,5
2640,81.4185614,320.5848743,0.985668492,5
2650,81.4190427,320.6961949,0.988306455,5
2660,81.41951405,320.8078827,0.990944418,5
2670,81.41997564,320.9199391,0.993582381,5
2680,81.42042768,321.0323651,0.996220344,5
2690,81.42087037,321.1451622,0.998858306,5
2700,81.4213039,321.2583315,1.001496269,5
2710,81.42172845,321.3718743,1.004134232,5
2720,81.42214423,321.4857918,1.006772195,5
2730,81.4225514,321.6000854,1.009410158,5
2740,81.42295014,321.7147562,1.012048121,5
2750,81.42334064,321.8298056,1.014686084,5
2760,81.42372305,321.9452349,1.017324046,5
2770,81.42409755,322.0610453,1.019962009,5
2780,81.42446431,322.1772381,1.022599972,5
2790,81.42482347,322.2938147,1.025237935,5
2800,81.4251752,322.4107762,1.027875898,5
2810,81.42551966,322.5281241,1.030513861,5
2820,81.42585699,322.6458595,1.033151824,5
2830,81.42618734,322.7639839,1.035789787,5
2840,81.42651085,322.8824986,1.038427749,5
2850,81.42682767,323.0014048,1.041065712,5
2860,81.42713793,323.1207039,1.043703675,5
2870,81.42744177,323.2403972,1.046341638,5
2880,81.42773933,323.3604861,1.048979601,5
2890,81.42803073,323.4809718,1.051617564,5
2900,81.4283161,323.6018558,1.054255527,5
2910,81.42859557,323.7231393,1.056893489,5
2920,81.42886925,323.8448237,1.059531452,5
2930,81.42913727,323.9669105,1.062169415,5
2940,81.42939974,324.0894009,1.064807378,5
2950,81.42965679,324.2122962,1.067445341,5
2960,81.42990851,324.335598,1.070083304,5
2970,81.43015503,324.4593074,1.072721267,5
2980,81.43039645,324.5834261,1.07535923,5
2990,81.43063287,324.7079552,1.077997192,5
3000,81.4308644,324.8328962,1.080635155,5
3010,81.43109113,324.9582505,1.083273118,5
3020,81.43131318,325.0840194,1.085911081,5
3030,81.43153063,325.2102045,1.088549044,5
3040,81.43174358,325.336807,1.091187007,5
3050,81.43195213,325.4638285,1.09382497,5
3060,81.43215636,325.5912702,1.096462932,5
3070,81.43235637,325.7191337,1.099100895,5
3080,81.43255224,325.8474204,1.101738858,5
3090,81.43274405,325.9761317,1.104376821,5
3100,81.4329319,326.105269,1.107014784,5
3110,81.43311585,326.2348337,1.109652747,5
3120,81.43329601,326.3648274,1.11229071,5
3130,81.43347243,326.4952514,1.114928672,5
3140,81.43364521,326.6261073,1.117566635,5
3150,81.43381441,326.7573964,1.120204598,5
3160,81.4339801,326.8891203,1.122842561,5
3170,81.43414237,327.0212804,1.125480524,5
3180,81.43430129,327.1538782,1.128118487,5
3190,81.43445691,327.2869151,1.13075645,5
3200,81.43460931,327.4203927,1.133394413,5
3210,81.43475857,327.5543125,1.136032375,5
3220,81.43490473,327.6886759,1.138670338,5
3230,81.43504787,327.8234844,1.141308301,5
3240,81.43518804,327.9587395,1.143946264,5
3250,81.43532532,328.0944428,1.146584227,5
3260,81.43545975,328.2305958,1.14922219,5
3270,81.43559141,328.3672,1.151860153,5
3280,81.43572034,328.5042568,1.154498115,5
3290,81.4358466,328.6417679,1.157136078,5
3300,81.43597025,328.7797348,1.159774041,5
3310,81.43609134,328.918159,1.162412004,5
3320,81.43620993,329.0570421,1.165049967,5
3330,81.43632606,329.1963856,1.16768793,5
3340,81.43643979,329.336191,1.170325893,5
3350,81.43655116,329.47646,1.172963856,5
3360,81.43666023,329.6171941,1.175601818,5
3370,81.43676705,329.7583948,1.178239781,5
3380,81.43687165,329.9000638,1.180877744,5
3390,81.43697409,330.0422026,1.183515707,5
3400,81.43707441,330.1848129,1.18615367,5
3410,81.43717266,330.3278961,1.188791633,5
3420,81.43726887,330.471454,1.191429596,5
3430,81.43736309,330.6154881,1.194067558,5
3440,81.43745536,330.76,1.196705521,5
3450,81.43754572,330.9049913,1.199343484,5
3460,81.43763422,331.0504637,1.201981447,5
3470,81.43772088,331.1964188,1.20461941,5
3480,81.43780575,331.3428583,1.207257373,5
3490,81.43788886,331.4897836,1.209895336,5
3500,81.43797025,331.6371966,1.212533299,5
3510,81.43804996,331.7850988,1.215171261,5
3520,81.43812802,331.9334919,1.217809224,5
3530,81.43820446,332.0823776,1.220447187,5
3540,81.43827933,332.2317575,1.22308515,5
3550,81.43835264,332.3816334,1.225723113,5
3560,81.43842443,332.5320067,1.228361076,5
3570,81.43849475,332.6828794,1.230999039,5
3580,81.4385636,332.8342529,1.233637001,5
3590,81.43863103,332.9861292,1.236274964,5
3600,81.43869707,333.1385097,1.238912927,5
3610,81.43876174,333.2913963,1.24155089,5
3620,81.43882507,333.4447906,1.244188853,5
3630,81.43888709,333.5986944,1.246826816,5
3640,81.43894783,333.7531094,1.249464779,5
3650,81.43900731,333.9080373,1.252102742,5
3660,81.43906556,334.0634799,1.254740704,5
3670,81.43912261,334.2194388,1.257378667,5
3680,81.43917847,334.3759159,1.26001663,5
3690,81.43923318,334.5329129,1.262654593,5
3700,81.43928676,334.6904315,1.265292556,5
3710,81.43933922,334.8484735,1.267930519,5
3720,81.43939061,335.0070407,1.270568482,5
3730,81.43944093,335.1661349,1.273206444,5
3740,81.4394902,335.3257578,1.275844407,5
3750,81.43953846,335.4859112,1.27848237,5
3760,81.43958572,335.6465969,1.281120333,5
3770,81.439632,335.8078167,1.283758296,5
3780,81.43967733,335.9695725,1.286396259,5
3790,81.43972172,336.131866,1.289034222,5
3800,81.43976518,336.294699,1.291672185,5
3810,81.43980775,336.4580734,1.294310147,5
3820,81.43984944,336.6219911,1.29694811,5
3830,81.43989027,336.7864537,1.299586073,5
3840,81.43993025,336.9514632,1.302224036,5
3850,81.4399694,337.1170215,1.304861999,5
3860,81.44000774,337.2831303,1.307499962,5
3870,81.44004529,337.4497916,1.310137925,5
3880,81.44008207,337.6170073,1.312775887,5
3890,81.44011808,337.784779,1.31541385,5
3900,81.44015335,337.9531089,1.318051813,5
3910,81.44018788,338.1219987,1.320689776,5
3920,81.44022171,338.2914504,1.323327739,5
3930,81.44025483,338.4614658,1.325965702,5
3940,81.44028727,338.6320469,1.328603665,5
3950,81.44031903,338.8031955,1.331241628,5
3960,81.44035014,338.9749136,1.33387959,5
3970,81.44038061,339.1472031,1.336517553,5
3980,81.44041044,339.320066,1.339155516,5
3990,81.44043966,339.4935041,1.341793479,5
4000,81.44046827,339.6675194,1.344431442,5
4010,81.44049629,339.842114,1.347069405,5
4020,81.44052374,340.0172896,1.349707368,5
4030,81.44055061,340.1930484,1.35234533,5
4040,81.44057693,340.3693922,1.354983293,5
4050,81.4406027,340.546323,1.357621256,5
4060,81.44062794,340.7238429,1.360259219,5
4070,81.44065266,340.9019538,1.362897182,5
4080,81.44067686,341.0806578,1.365535145,5
4090,81.44070057,341.2599567,1.368173108,5
4100,81.44072378,341.4398527,1.370811071,5
4110,81.44074652,341.6203477,1.373449033,5
4120,81.44076878,341.8014438,1.376086996,5
4130,81.44079058,341.983143,1.378724959,5
4140,81.44081193,342.1654474,1.381362922,5
4150,81.44083285,342.348359,1.384000885,5
4160,81.44085332,342.5318798,1.386638848,5
4170,81.44087338,342.7160119,1.389276811,5
4180,81.44089302,342.9007574,1.391914773,5
4190,81.44091225,343.0861183,1.394552736,5
4200,81.44093108,343.2720967,1.397190699,5
4210,81.44094953,343.4586948,1.399828662,5
4220,81.44096759,343.6459146,1.402466625,5
4230,81.44098528,343.8337581,1.405104588,5
4240,81.4410026,344.0222276,1.407742551,5
4250,81.44101957,344.2113252,1.410380514,5
4260,81.44103618,344.4010528,1.413018476,5
4270,81.44105245,344.5914128,1.415656439,5
4280,81.44106839,344.7824072,1.418294402,5
4290,81.44108399,344.9740382,1.420932365,5
4300,81.44109927,345.1663078,1.423570328,5
4310,81.44111424,345.3592184,1.426208291,5
4320,81.44112889,345.552772,1.428846254,5
4330,81.44114324,345.7469708,1.431484216,5
4340,81.4411573,345.9418171,1.434122179,5
4350,81.44117106,346.1373129,1.436760142,5
4360,81.44118454,346.3334605,1.439398105,5
4370,81.44119774,346.5302621,1.442036068,5
4380,81.44121067,346.7277199,1.444674031,5
4390,81.44122333,346.9258361,1.447311994,5
4400,81.44123573,347.1246129,1.449949956,5
4410,81.44124787,347.3240526,1.452587919,5
4420,81.44125976,347.5241575,1.455225882,5
4430,81.4412714,347.7249297,1.457863845,5
4440,81.44128281,347.9263715,1.460501808,5
4450,81.44129397,348.1284852,1.463139771,5
4460,81.44130491,348.3312731,1.465777734,5
4470,81.44131562,348.5347374,1.468415697,5
4480,81.44132611,348.7388804,1.471053659,5
4490,81.44133638,348.9437044,1.473691622,5
4500,81.44134644,349.1492118,1.476329585,5
4510,81.44135629,349.3554048,1.478967548,5
4520,81.44136594,349.5622857,1.481605511,5
4530,81.44137538,349.7698569,1.484243474,5
4540,81.44138463,349.9781207,1.486881437,5
4550,81.44139369,350.1870795,1.489519399,5
4560,81.44140257,350.3967355,1.492157362,5
4570,81.44141126,350.6070912,1.494795325,5
4580,81.44141977,350.8181489,1.497433288,5
4590,81.4414281,351.029911,1.500071251,5
4600,81.44143626,351.2423799,1.502709214,5
4610,81.44144425,351.4555579,1.505347177,5
4620,81.44145208,351.6694475,1.50798514,5
4630,81.44145974,351.8840511,1.510623102,5
4640,81.44146725,352.099371,1.513261065,5
4650,81.4414746,352.3154097,1.515899028,5
4660,81.4414818,352.5321697,1.518536991,5
4670,81.44148885,352.7496533,1.521174954,5
4680,81.44149575,352.9678631,1.523812917,5
4690,81.44150251,353.1868014,1.52645088,5
4700,81.44150914,353.4064707,1.529088842,5
4710,81.44151562,353.6268735,1.531726805,5
4720,81.44152197,353.8480123,1.534364768,5
4730,81.44152819,354.0698896,1.537002731,5
4740,81.44153428,354.2925079,1.539640694,5
4750,81.44154024,354.5158696,1.542278657,5
4760,81.44154608,354.7399773,1.54491662,5
4770,81.4415518,354.9648335,1.547554583,5
4780,81.4415574,355.1904407,1.550192545,5
4790,81.44156289,355.4168015,1.552830508,5
4800,81.44156826,355.6439185,1.555468471,5
4810,81.44157352,355.8717941,1.558106434,5
4820,81.44157867,356.1004309,1.560744397,5
4830,81.44158372,356.3298316,1.56338236,5
4840,81.44158866,356.5599986,1.566020323,5
4850,81.4415935,356.7909347,1.568658285,5
4860,81.44159824,357.0226423,1.571296248,5
4870,81.44160288,357.2551241,1.573934211,5
4880,81.44160742,357.4883828,1.576572174,5
4890,81.44161187,357.7224208,1.579210137,5
4900,81.44161623,357.957241,1.5818481,5
4910,81.4416205,358.1928459,1.584486063,5
4920,81.44162468,358.4292381,1.587124026,5
4930,81.44162877,358.6664204,1.589761988,5
4940,81.44163278,358.9043953,1.592399951,5
4950,81.44163671,359.1431657,1.595037914,5
4960,81.44164055,359.3827341,1.597675877,5
4970,81.44164432,359.6231033,1.60031384,5
4980,81.441648,359.8642759,1.602951803,5
4990,81.44165162,360.1062548,1.605589766,5
5000,81.44165515,360.3490425,1.608227728,5
5010,81.44165861,360.592642,1.610865691,5
5020,81.44166201,360.8370558,1.613503654,5
5030,81.44166533,361.0822867,1.616141617,5
5040,81.44166858,361.3283376,1.61877958,5
5050,81.44167176,361.5752111,1.621417543,5
5060,81.44167488,361.8229102,1.624055506,5
5070,81.44167794,362.0714374,1.626693469,5
5080,81.44168093,362.3207957,1.629331431,5
5090,81.44168386,362.5709879,1.631969394,5
5100,81.44168673,362.8220168,1.634607357,5
5110,81.44168954,363.0738851,1.63724532,5
5120,81.44169229,363.3265958,1.639883283,5
5130,81.44169498,363.5801517,1.642521246,5
5140,81.44169762,363.8345557,1.645159209,5
5150,81.44170021,364.0898106,1.647797171,5
5160,81.44170274,364.3459192,1.650435134,5
5170,81.44170522,364.6028846,1.653073097,5
5180,81.44170764,364.8607095,1.65571106,5
5190,81.44171002,365.1193969,1.658349023,5
5200,81.44171235,365.3789497,1.660986986,5
5210,81.44171463,365.6393708,1.663624949,5
5220,81.44171686,365.9006632,1.666262912,5
5230,81.44171905,366.1628298,1.668900874,5
5240,81.44172119,366.4258735,1.671538837,5
5250,81.44172328,366.6897974,1.6741768,5
5260,81.44172534,366.9546044,1.676814763,5
5270,81.44172735,367.2202974,1.679452726,5
5280,81.44172932,367.4868796,1.682090689,5
5290,81.44173124,367.7543538,1.684728652,5
5300,81.44173313,368.0227231,1.687366614,5
5310,81.44173498,368.2919905,1.690004577,5
5320,81.44173679,368.5621591,1.69264254,5
5330,81.44173857,368.833232,1.695280503,5
5340,81.4417403,369.105212,1.697918466,5
5350,81.441742,369.3781024,1.700556429,5
5360,81.44174367,369.6519063,1.703194392,5
5370,81.4417453,369.9266266,1.705832355,5
5380,81.4417469,370.2022665,1.708470317,5
5390,81.44174846,370.4788291,1.71110828,5
5400,81.44175,370.7563176,1.713746243,5
5410,81.4417515,371.034735,1.716384206,5
5420,81.44175297,371.3140844,1.719022169,5
5430,81.44175441,371.5943692,1.721660132,5
5440,81.44175581,371.8755923,1.724298095,5
5450,81.44175719,372.157757,1.726936057,5
5460,81.44175855,372.4408665,1.72957402,5
5470,81.44175987,372.7249239,1.732211983,5
5480,81.44176117,373.0099325,1.734849946,5
5490,81.44176244,373.2958955,1.737487909,5
5500,81.44176368,373.582816,1.740125872,5
5510,81.4417649,373.8706974,1.742763835,5
5520,81.44176609,374.1595429,1.745401798,5
5530,81.44176726,374.4493558,1.74803976,5
5540,81.4417684,374.7401392,1.750677723,5
5550,81.44176952,375.0318965,1.753315686,5
5560,81.44177061,375.3246311,1.755953649,5
5570,81.44177169,375.6183461,1.758591612,5
5580,81.44177274,375.9130449,1.761229575,5
5590,81.44177377,376.2087309,1.763867538,5
5600,81.44177478,376.5054073,1.7665055,5
5610,81.44177577,376.8030775,1.769143463,5
5620,81.44177673,377.1017449,1.771781426,5
5630,81.44177768,377.4014129,1.774419389,5
5640,81.44177861,377.7020848,1.777057352,5
5650,81.44177952,378.003764,1.779695315,5
5660,81.44178041,378.306454,1.782333278,5
5670,81.44178128,378.610158,1.784971241,5
5680,81.44178213,378.9148797,1.787609203,5
5690,81.44178297,379.2206224,1.790247166,5
5700,81.44178378,379.5273895,1.792885129,5
5710,81.44178459,379.8351846,1.795523092,5
5720,81.44178537,380.144011,1.798161055,5
5730,81.44178614,380.4538724,1.800799018,5
5740,81.44178689,380.7647721,1.803436981,5
5750,81.44178763,381.0767138,1.806074943,5
5760,81.44178835,381.3897008,1.808712906,5
5770,81.44178906,381.7037368,1.811350869,5
5780,81.44178975,382.0188253,1.813988832,5
5790,81.44179043,382.3349699,1.816626795,5
5800,81.44179109,382.6521741,1.819264758,5
5810,81.44179174,382.9704415,1.821902721,5
5820,81.44179238,383.2897757,1.824540683,5
5830,81.441793,383.6101803,1.827178646,5
5840,81.44179361,383.931659,1.829816609,5
5850,81.44179421,384.2542153,1.832454572,5
5860,81.4417948,384.5778529,1.835092535,5
5870,81.44179537,384.9025754,1.837730498,5
5880,81.44179593,385.2283866,1.840368461,5
5890,81.44179648,385.5552901,1.843006424,5
5900,81.44179702,385.8832896,1.845644386,5
5910,81.44179755,386.2123888,1.848282349,5
5920,81.44179806,386.5425914,1.850920312,5
5930,81.44179857,386.8739011,1.853558275,5
5940,81.44179907,387.2063218,1.856196238,5
5950,81.44179955,387.5398571,1.858834201,5
5960,81.44180003,387.8745108,1.861472164,5
5970,81.44180049,388.2102867,1.864110126,5
5980,81.44180095,388.5471886,1.866748089,5
5990,81.44180139,388.8852203,1.869386052,5
6000,81.44180183,389.2243856,1.872024015,5
6010,81.44180226,389.5646883,1.874661978,5
6020,81.44180268,389.9061324,1.877299941,5
6030,81.44180309,390.2487216,1.879937904,5
6040,81.44180349,390.5924598,1.882575867,5
6050,81.44180388,390.9373509,1.885213829,5
6060,81.44180427,391.2833988,1.887851792,5
6070,81.44180465,391.6306075,1.890489755,5
6080,81.44180502,391.9789807,1.893127718,5
6090,81.44180538,392.3285226,1.895765681,5
6100,81.44180573,392.6792369,1.898403644,5
6110,81.44180608,393.0311278,1.901041607,5
6120,81.44180642,393.3841991,1.903679569,5
6130,81.44180675,393.7384549,1.906317532,5
6140,81.44180708,394.0938991,1.908955495,5
6150,81.4418074,394.4505359,1.911593458,5
6160,81.44180771,394.8083691,1.914231421,5
6170,81.44180802,395.1674029,1.916869384,5
6180,81.44180832,395.5276412,1.919507347,5
6190,81.44180861,395.8890883,1.92214531,5
6200,81.4418089,396.2517482,1.924783272,5
6210,81.44180918,396.6156249,1.927421235,5
6220,81.44180946,396.9807226,1.930059198,5
6230,81.44180973,397.3470454,1.932697161,5
6240,81.44180999,397.7145974,1.935335124,5
6250,81.44181025,398.0833829,1.937973087,5
6260,81.4418105,398.4534059,1.94061105,5
6270,81.44181075,398.8246707,1.943249012,5
6280,81.441811,399.1971814,1.945886975,5
6290,81.44181123,399.5709424,1.948524938,5
6300,81.44181147,399.9459577,1.951162901,5
6310,81.4418117,400.3222316,1.953800864,5
6320,81.44181192,400.6997685,1.956438827,5
6330,81.44181214,401.0785725,1.95907679,5
6340,81.44181235,401.4586479,1.961714753,5
6350,81.44181256,401.8399991,1.964352715,5
6360,81.44181277,402.2226304,1.966990678,5
6370,81.44181297,402.606546,1.969628641,5
6380,81.44181317,402.9917503,1.972266604,5
6390,81.44181336,403.3782477,1.974904567,5
6400,81.44181355,403.7660426,1.97754253,5
6410,81.44181374,404.1551393,1.980180493,5
6420,81.44181392,404.5455423,1.982818455,5
6430,81.4418141,404.9372559,1.985456418,5
6440,81.44181427,405.3302846,1.988094381,5
6450,81.44181444,405.7246328,1.990732344,5
6460,81.44181461,406.120305,1.993370307,5
6470,81.44181477,406.5173056,1.99600827,5
6480,81.44181493,406.9156393,1.998646233,5
6490,81.44181509,407.3153104,2.001284196,5
6500,81.44181524,407.7163234,2.003922158,5
6510,81.44181539,408.118683,2.006560121,5
6520,81.44181554,408.5223937,2.009198084,5
6530,81.44181568,408.92746,2.011836047,5
6540,81.44181583,409.3338865,2.01447401,5
6550,81.44181596,409.7416778,2.017111973,5
6560,81.4418161,410.1508386,2.019749936,5
6570,81.44181623,410.5613734,2.022387898,5
6580,81.44181636,410.973287,2.025025861,5
6590,81.44181649,411.3865839,2.027663824,5
6600,81.44181661,411.8012689,2.030301787,5
6610,81.44181674,412.2173466,2.03293975,5
6620,81.44181686,412.6348217,2.035577713,5
6630,81.44181697,413.053699,2.038215676,5
6640,81.44181709,413.4739832,2.040853639,5
6650,81.4418172,413.8956791,2.043491601,5
6660,81.44181731,414.3187914,2.046129564,5
6670,81.44181742,414.743325,2.048767527,5
6680,81.44181752,415.1692845,2.05140549,5
6690,81.44181763,415.596675,2.054043453,5
6700,81.44181773,416.0255011,2.056681416,5
6710,81.44181783,416.4557677,2.059319379,5
6720,81.44181792,416.8874798,2.061957341,5
6730,81.44181802,417.3206421,2.064595304,5
6740,81.44181811,417.7552597,2.067233267,5
6750,81.4418182,418.1913374,2.06987123,5
6760,81.44181829,418.6288801,2.072509193,5
6770,81.44181838,419.0678928,2.075147156,5
6780,81.44181846,419.5083805,2.077785119,5
6790,81.44181855,419.9503482,2.080423082,5
6800,81.44181863,420.3938008,2.083061044,5
6810,81.44181871,420.8387435,2.085699007,5
6820,81.44181879,421.2851811,2.08833697,5
6830,81.44181887,421.7331188,2.090974933,5
6840,81.44181894,422.1825617,2.093612896,5
6850,81.44181902,422.6335148,2.096250859,5
6860,81.44181909,423.0859832,2.098888822,5
6870,81.44181916,423.5399721,2.101526784,5
6880,81.44181923,423.9954866,2.104164747,5
6890,81.4418193,424.4525319,2.10680271,5
6900,81.44181936,424.9111131,2.109440673,5
6910,81.44181943,425.3712354,2.112078636,5
6920,81.44181949,425.8329041,2.114716599,5
6930,81.44181955,426.2961243,2.117354562,5
6940,81.44181962,426.7609013,2.119992525,5
6950,81.44181968,427.2272404,2.122630487,5
6960,81.44181973,427.6951468,2.12526845,5
6970,81.44181979,428.1646259,2.127906413,5
6980,81.44181985,428.635683,2.130544376,5
6990,81.4418199,429.1083234,2.133182339,5
7000,81.44181996,429.5825524,2.135820302,5
7010,81.44182001,430.0583754,2.138458265,5
7020,81.44182006,430.5357979,2.141096227,5
7030,81.44182011,431.0148252,2.14373419,5
7040,81.44182016,431.4954627,2.146372153,5
7050,81.44182021,431.9777159,2.149010116,5
7060,81.44182026,432.4615902,2.151648079,5
7070,81.4418203,432.9470912,2.154286042,5
7080,81.44182035,433.4342243,2.156924005,5
7090,81.4418204,433.922995,2.159561968,5
